id,timeInfected,infectedById
EEACBDF:30427,2014.744,EEACBDF:30065
EEACBDF:30428,2014.744,EEACBDF:30078
EEACBDF:30429,2014.744,EEACBDF:30085
EEACBDF:30430,2014.744,EEACBDF:30086
EEACBDF:30431,2014.744,EEACBDF:30087
EEACBDF:30432,2014.744,EEACBDF:30088
EEACBDF:30433,2014.744,EEACBDF:30090
EEACBDF:30434,2014.744,EEACBDF:30098
EEACBDF:30435,2014.744,EEACBDF:30134
EEACBDF:30436,2014.744,EEACBDF:30139
EEACBDF:30437,2014.744,EEACBDF:30145
EEACBDF:30438,2014.744,EEACBDF:30147
EEACBDF:30439,2014.744,EEACBDF:30148
EEACBDF:30440,2014.744,EEACBDF:30150
EEACBDF:30441,2014.744,EEACBDF:30165
EEACBDF:30442,2014.744,EEACBDF:30172
EEACBDF:30443,2014.744,EEACBDF:30187
EEACBDF:30444,2014.744,EEACBDF:30190
EEACBDF:30445,2014.744,EEACBDF:30192
EEACBDF:30446,2014.744,EEACBDF:30195
EEACBDF:30447,2014.744,EEACBDF:30215
EEACBDF:30448,2014.744,EEACBDF:30216
EEACBDF:30449,2014.744,EEACBDF:30221
EEACBDF:30450,2014.744,EEACBDF:30223
EEACBDF:30451,2014.744,EEACBDF:30226
EEACBDF:30452,2014.744,EEACBDF:30229
EEACBDF:30453,2014.744,EEACBDF:30231
EEACBDF:30454,2014.744,EEACBDF:30238
EEACBDF:30455,2014.744,EEACBDF:30245
EEACBDF:30456,2014.744,EEACBDF:30274
EEACBDF:30457,2014.744,EEACBDF:30278
DDCGCAD:30458,2014.744,DDCGCAD:29683
DDCGCAD:30459,2014.744,DDCGCAD:29687
DDCGCAD:30460,2014.744,DDCGCAD:29688
DDCGCAD:30461,2014.744,DDCGCAD:29915
DDCGCAD:30462,2014.744,DDCGCAD:29917
DDCGCAD:30463,2014.744,DDCGCAD:30111
DDCGCAD:30464,2014.744,DDCGCAD:30114
DDCGCAD:30465,2014.744,DDCGCAD:30117
DDCGCAD:30466,2014.744,DDCGCAD:30289
DDCGCAD:30467,2014.744,DDCGCAD:30294
DADCDBA:30468,2014.744,DADCDBA:29691
DADCDBA:30469,2014.744,DADCDBA:29924
DADCDBA:30470,2014.744,DADCDBA:30298
EEACBDF:30471,2014.7632,EEACBDF:29162
EEACBDF:30472,2014.7632,EEACBDF:29168
EEACBDF:30473,2014.7632,EEACBDF:29205
EEACBDF:30474,2014.7632,EEACBDF:29276
EEACBDF:30475,2014.7632,EEACBDF:29280
EEACBDF:30476,2014.7632,EEACBDF:29286
EEACBDF:30477,2014.7632,EEACBDF:29306
EEACBDF:30478,2014.7632,EEACBDF:29373
EEACBDF:30479,2014.7632,EEACBDF:29404
EEACBDF:30480,2014.7632,EEACBDF:29410
EEACBDF:30481,2014.7632,EEACBDF:29423
EEACBDF:30482,2014.7632,EEACBDF:29452
EEACBDF:30483,2014.7632,EEACBDF:29478
EEACBDF:30484,2014.7632,EEACBDF:29497
EEACBDF:30485,2014.7632,EEACBDF:29504
EEACBDF:30486,2014.7632,EEACBDF:29507
EEACBDF:30487,2014.7632,EEACBDF:29509
EEACBDF:30488,2014.7632,EEACBDF:29531
EEACBDF:30489,2014.7632,EEACBDF:29544
EEACBDF:30490,2014.7632,EEACBDF:29549
EEACBDF:30491,2014.7632,EEACBDF:29551
EEACBDF:30492,2014.7632,EEACBDF:29570
EEACBDF:30493,2014.7632,EEACBDF:29588
EEACBDF:30494,2014.7632,EEACBDF:29592
EEACBDF:30495,2014.7632,EEACBDF:29601
EEACBDF:30496,2014.7632,EEACBDF:29605
EEACBDF:30497,2014.7632,EEACBDF:29611
EEACBDF:30498,2014.7632,EEACBDF:29615
EEACBDF:30499,2014.7632,EEACBDF:29620
EEACBDF:30500,2014.7632,EEACBDF:29622
EEACBDF:30501,2014.7632,EEACBDF:29627
EEACBDF:30502,2014.7632,EEACBDF:29644
EEACBDF:30503,2014.7632,EEACBDF:29662
EEACBDF:30504,2014.7632,EEACBDF:29663
EEACBDF:30505,2014.7632,EEACBDF:29675
EEACBDF:30506,2014.7632,EEACBDF:29693
EEACBDF:30507,2014.7632,EEACBDF:29702
EEACBDF:30508,2014.7632,EEACBDF:29721
EEACBDF:30509,2014.7632,EEACBDF:29730
EEACBDF:30510,2014.7632,EEACBDF:29735
EEACBDF:30511,2014.7632,EEACBDF:29740
EEACBDF:30512,2014.7632,EEACBDF:29743
EEACBDF:30513,2014.7632,EEACBDF:29754
EEACBDF:30514,2014.7632,EEACBDF:29774
EEACBDF:30515,2014.7632,EEACBDF:29787
EEACBDF:30516,2014.7632,EEACBDF:29799
EEACBDF:30517,2014.7632,EEACBDF:29804
EEACBDF:30518,2014.7632,EEACBDF:29806
EEACBDF:30519,2014.7632,EEACBDF:29808
EEACBDF:30520,2014.7632,EEACBDF:29816
EEACBDF:30521,2014.7632,EEACBDF:29824
EEACBDF:30522,2014.7632,EEACBDF:29831
EEACBDF:30523,2014.7632,EEACBDF:29839
EEACBDF:30524,2014.7632,EEACBDF:29841
EEACBDF:30525,2014.7632,EEACBDF:29845
EEACBDF:30526,2014.7632,EEACBDF:29861
EEACBDF:30527,2014.7632,EEACBDF:29867
EEACBDF:30528,2014.7632,EEACBDF:29870
EEACBDF:30529,2014.7632,EEACBDF:29899
EEACBDF:30530,2014.7632,EEACBDF:29927
EEACBDF:30531,2014.7632,EEACBDF:29951
EEACBDF:30532,2014.7632,EEACBDF:29956
EEACBDF:30533,2014.7632,EEACBDF:29960
EEACBDF:30534,2014.7632,EEACBDF:29984
EEACBDF:30535,2014.7632,EEACBDF:29986
EEACBDF:30536,2014.7632,EEACBDF:30004
EEACBDF:30537,2014.7632,EEACBDF:30005
EEACBDF:30538,2014.7632,EEACBDF:30012
EEACBDF:30539,2014.7632,EEACBDF:30019
EEACBDF:30540,2014.7632,EEACBDF:30030
EEACBDF:30541,2014.7632,EEACBDF:30035
EEACBDF:30542,2014.7632,EEACBDF:30056
EEACBDF:30543,2014.7632,EEACBDF:30059
EEACBDF:30544,2014.7632,EEACBDF:30063
EEACBDF:30545,2014.7632,EEACBDF:30070
EEACBDF:30546,2014.7632,EEACBDF:30077
EEACBDF:30547,2014.7632,EEACBDF:30085
EEACBDF:30548,2014.7632,EEACBDF:30092
EEACBDF:30549,2014.7632,EEACBDF:30097
EEACBDF:30550,2014.7632,EEACBDF:30098
EEACBDF:30551,2014.7632,EEACBDF:30102
EEACBDF:30552,2014.7632,EEACBDF:30119
EEACBDF:30553,2014.7632,EEACBDF:30125
EEACBDF:30554,2014.7632,EEACBDF:30133
EEACBDF:30555,2014.7632,EEACBDF:30147
EEACBDF:30556,2014.7632,EEACBDF:30155
EEACBDF:30557,2014.7632,EEACBDF:30156
EEACBDF:30558,2014.7632,EEACBDF:30158
EEACBDF:30559,2014.7632,EEACBDF:30164
EEACBDF:30560,2014.7632,EEACBDF:30166
EEACBDF:30561,2014.7632,EEACBDF:30167
EEACBDF:30562,2014.7632,EEACBDF:30168
EEACBDF:30563,2014.7632,EEACBDF:30169
EEACBDF:30564,2014.7632,EEACBDF:30171
EEACBDF:30565,2014.7632,EEACBDF:30176
EEACBDF:30566,2014.7632,EEACBDF:30178
EEACBDF:30567,2014.7632,EEACBDF:30180
EEACBDF:30568,2014.7632,EEACBDF:30192
EEACBDF:30569,2014.7632,EEACBDF:30196
EEACBDF:30570,2014.7632,EEACBDF:30215
EEACBDF:30571,2014.7632,EEACBDF:30216
EEACBDF:30572,2014.7632,EEACBDF:30223
EEACBDF:30573,2014.7632,EEACBDF:30229
EEACBDF:30574,2014.7632,EEACBDF:30232
EEACBDF:30575,2014.7632,EEACBDF:30235
EEACBDF:30576,2014.7632,EEACBDF:30250
EEACBDF:30577,2014.7632,EEACBDF:30256
EEACBDF:30578,2014.7632,EEACBDF:30257
EEACBDF:30579,2014.7632,EEACBDF:30262
EEACBDF:30580,2014.7632,EEACBDF:30265
EEACBDF:30581,2014.7632,EEACBDF:30268
EEACBDF:30582,2014.7632,EEACBDF:30271
EEACBDF:30583,2014.7632,EEACBDF:30316
EEACBDF:30584,2014.7632,EEACBDF:30334
EEACBDF:30585,2014.7632,EEACBDF:30335
EEACBDF:30586,2014.7632,EEACBDF:30339
EEACBDF:30587,2014.7632,EEACBDF:30342
EEACBDF:30588,2014.7632,EEACBDF:30345
EEACBDF:30589,2014.7632,EEACBDF:30348
EEACBDF:30590,2014.7632,EEACBDF:30353
EEACBDF:30591,2014.7632,EEACBDF:30356
EEACBDF:30592,2014.7632,EEACBDF:30358
EEACBDF:30593,2014.7632,EEACBDF:30363
EEACBDF:30594,2014.7632,EEACBDF:30364
EEACBDF:30595,2014.7632,EEACBDF:30369
EEACBDF:30596,2014.7632,EEACBDF:30376
EEACBDF:30597,2014.7632,EEACBDF:30379
EEACBDF:30598,2014.7632,EEACBDF:30383
EEACBDF:30599,2014.7632,EEACBDF:30385
EEACBDF:30600,2014.7632,EEACBDF:30389
EEACBDF:30601,2014.7632,EEACBDF:30390
EEACBDF:30602,2014.7632,EEACBDF:30409
EEACBDF:30603,2014.7632,EEACBDF:30414
EEACBDF:30604,2014.7632,EEACBDF:30418
EEACBDF:30605,2014.7632,EEACBDF:30426
EEACBDF:30606,2014.7632,EEACBDF:30427
EEACBDF:30607,2014.7632,EEACBDF:30436
EEACBDF:30608,2014.7632,EEACBDF:30448
EEACBDF:30609,2014.7632,EEACBDF:30452
DDCGCAD:30610,2014.7632,DDCGCAD:29683
DDCGCAD:30611,2014.7632,DDCGCAD:29914
DDCGCAD:30612,2014.7632,DDCGCAD:29917
DDCGCAD:30613,2014.7632,DDCGCAD:29921
DDCGCAD:30614,2014.7632,DDCGCAD:30112
DDCGCAD:30615,2014.7632,DDCGCAD:30114
DDCGCAD:30616,2014.7632,DDCGCAD:30117
DDCGCAD:30617,2014.7632,DDCGCAD:30292
DDCGCAD:30618,2014.7632,DDCGCAD:30294
DDCGCAD:30619,2014.7632,DDCGCAD:30295
DDCGCAD:30620,2014.7632,DDCGCAD:30461
DDCGCAD:30621,2014.7632,DDCGCAD:30464
DDCGCAD:30622,2014.7632,DDCGCAD:30466
DADCDBA:30623,2014.7632,DADCDBA:29691
DADCDBA:30624,2014.7632,DADCDBA:29692
DADCDBA:30625,2014.7632,DADCDBA:30298
DADCDBA:30626,2014.7632,DADCDBA:30469
EEACBDF:30627,2014.7824,EEACBDF:29276
EEACBDF:30628,2014.7824,EEACBDF:29306
EEACBDF:30629,2014.7824,EEACBDF:29313
EEACBDF:30630,2014.7824,EEACBDF:29484
EEACBDF:30631,2014.7824,EEACBDF:29535
EEACBDF:30632,2014.7824,EEACBDF:29550
EEACBDF:30633,2014.7824,EEACBDF:29582
EEACBDF:30634,2014.7824,EEACBDF:29588
EEACBDF:30635,2014.7824,EEACBDF:29615
EEACBDF:30636,2014.7824,EEACBDF:29648
EEACBDF:30637,2014.7824,EEACBDF:29730
EEACBDF:30638,2014.7824,EEACBDF:29777
EEACBDF:30639,2014.7824,EEACBDF:29789
EEACBDF:30640,2014.7824,EEACBDF:29821
EEACBDF:30641,2014.7824,EEACBDF:29840
EEACBDF:30642,2014.7824,EEACBDF:29853
EEACBDF:30643,2014.7824,EEACBDF:29860
EEACBDF:30644,2014.7824,EEACBDF:29865
EEACBDF:30645,2014.7824,EEACBDF:29880
EEACBDF:30646,2014.7824,EEACBDF:29884
EEACBDF:30647,2014.7824,EEACBDF:29888
EEACBDF:30648,2014.7824,EEACBDF:29891
EEACBDF:30649,2014.7824,EEACBDF:29905
EEACBDF:30650,2014.7824,EEACBDF:29931
EEACBDF:30651,2014.7824,EEACBDF:29935
EEACBDF:30652,2014.7824,EEACBDF:29945
EEACBDF:30653,2014.7824,EEACBDF:29947
EEACBDF:30654,2014.7824,EEACBDF:29949
EEACBDF:30655,2014.7824,EEACBDF:29953
EEACBDF:30656,2014.7824,EEACBDF:30005
EEACBDF:30657,2014.7824,EEACBDF:30012
EEACBDF:30658,2014.7824,EEACBDF:30019
EEACBDF:30659,2014.7824,EEACBDF:30020
EEACBDF:30660,2014.7824,EEACBDF:30025
EEACBDF:30661,2014.7824,EEACBDF:30035
EEACBDF:30662,2014.7824,EEACBDF:30043
EEACBDF:30663,2014.7824,EEACBDF:30044
EEACBDF:30664,2014.7824,EEACBDF:30048
EEACBDF:30665,2014.7824,EEACBDF:30049
EEACBDF:30666,2014.7824,EEACBDF:30059
EEACBDF:30667,2014.7824,EEACBDF:30065
EEACBDF:30668,2014.7824,EEACBDF:30079
EEACBDF:30669,2014.7824,EEACBDF:30092
EEACBDF:30670,2014.7824,EEACBDF:30119
EEACBDF:30671,2014.7824,EEACBDF:30125
EEACBDF:30672,2014.7824,EEACBDF:30129
EEACBDF:30673,2014.7824,EEACBDF:30138
EEACBDF:30674,2014.7824,EEACBDF:30139
EEACBDF:30675,2014.7824,EEACBDF:30143
EEACBDF:30676,2014.7824,EEACBDF:30171
EEACBDF:30677,2014.7824,EEACBDF:30177
EEACBDF:30678,2014.7824,EEACBDF:30178
EEACBDF:30679,2014.7824,EEACBDF:30182
EEACBDF:30680,2014.7824,EEACBDF:30187
EEACBDF:30681,2014.7824,EEACBDF:30188
EEACBDF:30682,2014.7824,EEACBDF:30192
EEACBDF:30683,2014.7824,EEACBDF:30194
EEACBDF:30684,2014.7824,EEACBDF:30207
EEACBDF:30685,2014.7824,EEACBDF:30209
EEACBDF:30686,2014.7824,EEACBDF:30214
EEACBDF:30687,2014.7824,EEACBDF:30223
EEACBDF:30688,2014.7824,EEACBDF:30229
EEACBDF:30689,2014.7824,EEACBDF:30231
EEACBDF:30690,2014.7824,EEACBDF:30239
EEACBDF:30691,2014.7824,EEACBDF:30240
EEACBDF:30692,2014.7824,EEACBDF:30243
EEACBDF:30693,2014.7824,EEACBDF:30251
EEACBDF:30694,2014.7824,EEACBDF:30254
EEACBDF:30695,2014.7824,EEACBDF:30255
EEACBDF:30696,2014.7824,EEACBDF:30276
EEACBDF:30697,2014.7824,EEACBDF:30308
EEACBDF:30698,2014.7824,EEACBDF:30312
EEACBDF:30699,2014.7824,EEACBDF:30325
EEACBDF:30700,2014.7824,EEACBDF:30335
EEACBDF:30701,2014.7824,EEACBDF:30348
EEACBDF:30702,2014.7824,EEACBDF:30353
EEACBDF:30703,2014.7824,EEACBDF:30368
EEACBDF:30704,2014.7824,EEACBDF:30370
EEACBDF:30705,2014.7824,EEACBDF:30385
EEACBDF:30706,2014.7824,EEACBDF:30388
EEACBDF:30707,2014.7824,EEACBDF:30401
EEACBDF:30708,2014.7824,EEACBDF:30403
EEACBDF:30709,2014.7824,EEACBDF:30415
EEACBDF:30710,2014.7824,EEACBDF:30420
EEACBDF:30711,2014.7824,EEACBDF:30444
EEACBDF:30712,2014.7824,EEACBDF:30446
EEACBDF:30713,2014.7824,EEACBDF:30447
EEACBDF:30714,2014.7824,EEACBDF:30452
EEACBDF:30715,2014.7824,EEACBDF:30471
EEACBDF:30716,2014.7824,EEACBDF:30480
EEACBDF:30717,2014.7824,EEACBDF:30481
EEACBDF:30718,2014.7824,EEACBDF:30488
EEACBDF:30719,2014.7824,EEACBDF:30491
EEACBDF:30720,2014.7824,EEACBDF:30493
EEACBDF:30721,2014.7824,EEACBDF:30501
EEACBDF:30722,2014.7824,EEACBDF:30505
EEACBDF:30723,2014.7824,EEACBDF:30506
EEACBDF:30724,2014.7824,EEACBDF:30514
EEACBDF:30725,2014.7824,EEACBDF:30524
EEACBDF:30726,2014.7824,EEACBDF:30527
EEACBDF:30727,2014.7824,EEACBDF:30534
EEACBDF:30728,2014.7824,EEACBDF:30541
EEACBDF:30729,2014.7824,EEACBDF:30546
EEACBDF:30730,2014.7824,EEACBDF:30549
EEACBDF:30731,2014.7824,EEACBDF:30550
EEACBDF:30732,2014.7824,EEACBDF:30556
EEACBDF:30733,2014.7824,EEACBDF:30566
EEACBDF:30734,2014.7824,EEACBDF:30575
EEACBDF:30735,2014.7824,EEACBDF:30576
EEACBDF:30736,2014.7824,EEACBDF:30580
EEACBDF:30737,2014.7824,EEACBDF:30600
DDCGCAD:30738,2014.7824,DDCGCAD:30107
DDCGCAD:30739,2014.7824,DDCGCAD:30111
DDCGCAD:30740,2014.7824,DDCGCAD:30112
DDCGCAD:30741,2014.7824,DDCGCAD:30113
DDCGCAD:30742,2014.7824,DDCGCAD:30114
DDCGCAD:30743,2014.7824,DDCGCAD:30289
DDCGCAD:30744,2014.7824,DDCGCAD:30296
DDCGCAD:30745,2014.7824,DDCGCAD:30460
DDCGCAD:30746,2014.7824,DDCGCAD:30461
DDCGCAD:30747,2014.7824,DDCGCAD:30462
DDCGCAD:30748,2014.7824,DDCGCAD:30463
DDCGCAD:30749,2014.7824,DDCGCAD:30466
DDCGCAD:30750,2014.7824,DDCGCAD:30620
DDCGCAD:30751,2014.7824,DDCGCAD:30621
DADCDBA:30752,2014.7824,DADCDBA:29692
DADCDBA:30753,2014.7824,DADCDBA:29924
DADCDBA:30754,2014.7824,DADCDBA:30298
DADCDBA:30755,2014.7824,DADCDBA:30469
DADCDBA:30756,2014.7824,DADCDBA:30623
DADCDBA:30757,2014.7824,DADCDBA:30625
DADCDBA:30758,2014.7824,DADCDBA:30626
EEACBDF:30759,2014.8016,EEACBDF:29276
EEACBDF:30760,2014.8016,EEACBDF:29582
EEACBDF:30761,2014.8016,EEACBDF:29710
EEACBDF:30762,2014.8016,EEACBDF:29730
EEACBDF:30763,2014.8016,EEACBDF:29737
EEACBDF:30764,2014.8016,EEACBDF:29755
EEACBDF:30765,2014.8016,EEACBDF:29760
EEACBDF:30766,2014.8016,EEACBDF:29787
EEACBDF:30767,2014.8016,EEACBDF:29789
EEACBDF:30768,2014.8016,EEACBDF:29868
EEACBDF:30769,2014.8016,EEACBDF:29880
EEACBDF:30770,2014.8016,EEACBDF:29905
EEACBDF:30771,2014.8016,EEACBDF:29907
EEACBDF:30772,2014.8016,EEACBDF:29927
EEACBDF:30773,2014.8016,EEACBDF:29933
EEACBDF:30774,2014.8016,EEACBDF:29935
EEACBDF:30775,2014.8016,EEACBDF:29972
EEACBDF:30776,2014.8016,EEACBDF:29977
EEACBDF:30777,2014.8016,EEACBDF:29982
EEACBDF:30778,2014.8016,EEACBDF:29988
EEACBDF:30779,2014.8016,EEACBDF:29997
EEACBDF:30780,2014.8016,EEACBDF:30000
EEACBDF:30781,2014.8016,EEACBDF:30002
EEACBDF:30782,2014.8016,EEACBDF:30004
EEACBDF:30783,2014.8016,EEACBDF:30010
EEACBDF:30784,2014.8016,EEACBDF:30019
EEACBDF:30785,2014.8016,EEACBDF:30040
EEACBDF:30786,2014.8016,EEACBDF:30044
EEACBDF:30787,2014.8016,EEACBDF:30049
EEACBDF:30788,2014.8016,EEACBDF:30059
EEACBDF:30789,2014.8016,EEACBDF:30066
EEACBDF:30790,2014.8016,EEACBDF:30090
EEACBDF:30791,2014.8016,EEACBDF:30121
EEACBDF:30792,2014.8016,EEACBDF:30124
EEACBDF:30793,2014.8016,EEACBDF:30125
EEACBDF:30794,2014.8016,EEACBDF:30133
EEACBDF:30795,2014.8016,EEACBDF:30134
EEACBDF:30796,2014.8016,EEACBDF:30136
EEACBDF:30797,2014.8016,EEACBDF:30148
EEACBDF:30798,2014.8016,EEACBDF:30150
EEACBDF:30799,2014.8016,EEACBDF:30155
EEACBDF:30800,2014.8016,EEACBDF:30166
EEACBDF:30801,2014.8016,EEACBDF:30167
EEACBDF:30802,2014.8016,EEACBDF:30177
EEACBDF:30803,2014.8016,EEACBDF:30178
EEACBDF:30804,2014.8016,EEACBDF:30192
EEACBDF:30805,2014.8016,EEACBDF:30200
EEACBDF:30806,2014.8016,EEACBDF:30202
EEACBDF:30807,2014.8016,EEACBDF:30204
EEACBDF:30808,2014.8016,EEACBDF:30215
EEACBDF:30809,2014.8016,EEACBDF:30216
EEACBDF:30810,2014.8016,EEACBDF:30218
EEACBDF:30811,2014.8016,EEACBDF:30228
EEACBDF:30812,2014.8016,EEACBDF:30231
EEACBDF:30813,2014.8016,EEACBDF:30239
EEACBDF:30814,2014.8016,EEACBDF:30251
EEACBDF:30815,2014.8016,EEACBDF:30256
EEACBDF:30816,2014.8016,EEACBDF:30278
EEACBDF:30817,2014.8016,EEACBDF:30305
EEACBDF:30818,2014.8016,EEACBDF:30306
EEACBDF:30819,2014.8016,EEACBDF:30312
EEACBDF:30820,2014.8016,EEACBDF:30325
EEACBDF:30821,2014.8016,EEACBDF:30331
EEACBDF:30822,2014.8016,EEACBDF:30332
EEACBDF:30823,2014.8016,EEACBDF:30342
EEACBDF:30824,2014.8016,EEACBDF:30347
EEACBDF:30825,2014.8016,EEACBDF:30348
EEACBDF:30826,2014.8016,EEACBDF:30352
EEACBDF:30827,2014.8016,EEACBDF:30353
EEACBDF:30828,2014.8016,EEACBDF:30356
EEACBDF:30829,2014.8016,EEACBDF:30369
EEACBDF:30830,2014.8016,EEACBDF:30405
EEACBDF:30831,2014.8016,EEACBDF:30418
EEACBDF:30832,2014.8016,EEACBDF:30425
EEACBDF:30833,2014.8016,EEACBDF:30427
EEACBDF:30834,2014.8016,EEACBDF:30432
EEACBDF:30835,2014.8016,EEACBDF:30433
EEACBDF:30836,2014.8016,EEACBDF:30436
EEACBDF:30837,2014.8016,EEACBDF:30437
EEACBDF:30838,2014.8016,EEACBDF:30440
EEACBDF:30839,2014.8016,EEACBDF:30444
EEACBDF:30840,2014.8016,EEACBDF:30448
EEACBDF:30841,2014.8016,EEACBDF:30481
EEACBDF:30842,2014.8016,EEACBDF:30494
EEACBDF:30843,2014.8016,EEACBDF:30495
EEACBDF:30844,2014.8016,EEACBDF:30500
EEACBDF:30845,2014.8016,EEACBDF:30502
EEACBDF:30846,2014.8016,EEACBDF:30505
EEACBDF:30847,2014.8016,EEACBDF:30508
EEACBDF:30848,2014.8016,EEACBDF:30521
EEACBDF:30849,2014.8016,EEACBDF:30528
EEACBDF:30850,2014.8016,EEACBDF:30535
EEACBDF:30851,2014.8016,EEACBDF:30541
EEACBDF:30852,2014.8016,EEACBDF:30544
EEACBDF:30853,2014.8016,EEACBDF:30546
EEACBDF:30854,2014.8016,EEACBDF:30554
EEACBDF:30855,2014.8016,EEACBDF:30556
EEACBDF:30856,2014.8016,EEACBDF:30564
EEACBDF:30857,2014.8016,EEACBDF:30574
EEACBDF:30858,2014.8016,EEACBDF:30575
EEACBDF:30859,2014.8016,EEACBDF:30578
EEACBDF:30860,2014.8016,EEACBDF:30583
EEACBDF:30861,2014.8016,EEACBDF:30601
EEACBDF:30862,2014.8016,EEACBDF:30641
EEACBDF:30863,2014.8016,EEACBDF:30643
EEACBDF:30864,2014.8016,EEACBDF:30682
EEACBDF:30865,2014.8016,EEACBDF:30684
EEACBDF:30866,2014.8016,EEACBDF:30694
EEACBDF:30867,2014.8016,EEACBDF:30707
EEACBDF:30868,2014.8016,EEACBDF:30714
EEACBDF:30869,2014.8016,EEACBDF:30720
EEACBDF:30870,2014.8016,EEACBDF:30722
EEACBDF:30871,2014.8016,EEACBDF:30726
EEACBDF:30872,2014.8016,EEACBDF:30730
EEACBDF:30873,2014.8016,EEACBDF:30737
DDCGCAD:30874,2014.8016,DDCGCAD:29912
DDCGCAD:30875,2014.8016,DDCGCAD:30105
DDCGCAD:30876,2014.8016,DDCGCAD:30107
DDCGCAD:30877,2014.8016,DDCGCAD:30111
DDCGCAD:30878,2014.8016,DDCGCAD:30112
DDCGCAD:30879,2014.8016,DDCGCAD:30114
DDCGCAD:30880,2014.8016,DDCGCAD:30294
DDCGCAD:30881,2014.8016,DDCGCAD:30461
DDCGCAD:30882,2014.8016,DDCGCAD:30462
DDCGCAD:30883,2014.8016,DDCGCAD:30466
DDCGCAD:30884,2014.8016,DDCGCAD:30615
DDCGCAD:30885,2014.8016,DDCGCAD:30619
DDCGCAD:30886,2014.8016,DDCGCAD:30746
DADCDBA:30887,2014.8016,DADCDBA:30625
DADCDBA:30888,2014.8016,DADCDBA:30758
EEACBDF:30889,2014.8208,EEACBDF:29717
EEACBDF:30890,2014.8208,EEACBDF:29953
EEACBDF:30891,2014.8208,EEACBDF:29968
EEACBDF:30892,2014.8208,EEACBDF:29972
EEACBDF:30893,2014.8208,EEACBDF:30001
EEACBDF:30894,2014.8208,EEACBDF:30054
EEACBDF:30895,2014.8208,EEACBDF:30059
EEACBDF:30896,2014.8208,EEACBDF:30133
EEACBDF:30897,2014.8208,EEACBDF:30145
EEACBDF:30898,2014.8208,EEACBDF:30150
EEACBDF:30899,2014.8208,EEACBDF:30176
EEACBDF:30900,2014.8208,EEACBDF:30179
EEACBDF:30901,2014.8208,EEACBDF:30212
EEACBDF:30902,2014.8208,EEACBDF:30218
EEACBDF:30903,2014.8208,EEACBDF:30227
EEACBDF:30904,2014.8208,EEACBDF:30228
EEACBDF:30905,2014.8208,EEACBDF:30240
EEACBDF:30906,2014.8208,EEACBDF:30243
EEACBDF:30907,2014.8208,EEACBDF:30246
EEACBDF:30908,2014.8208,EEACBDF:30249
EEACBDF:30909,2014.8208,EEACBDF:30264
EEACBDF:30910,2014.8208,EEACBDF:30276
EEACBDF:30911,2014.8208,EEACBDF:30279
EEACBDF:30912,2014.8208,EEACBDF:30308
EEACBDF:30913,2014.8208,EEACBDF:30316
EEACBDF:30914,2014.8208,EEACBDF:30318
EEACBDF:30915,2014.8208,EEACBDF:30325
EEACBDF:30916,2014.8208,EEACBDF:30344
EEACBDF:30917,2014.8208,EEACBDF:30346
EEACBDF:30918,2014.8208,EEACBDF:30356
EEACBDF:30919,2014.8208,EEACBDF:30414
EEACBDF:30920,2014.8208,EEACBDF:30415
EEACBDF:30921,2014.8208,EEACBDF:30418
EEACBDF:30922,2014.8208,EEACBDF:30427
EEACBDF:30923,2014.8208,EEACBDF:30440
EEACBDF:30924,2014.8208,EEACBDF:30441
EEACBDF:30925,2014.8208,EEACBDF:30448
EEACBDF:30926,2014.8208,EEACBDF:30450
EEACBDF:30927,2014.8208,EEACBDF:30453
EEACBDF:30928,2014.8208,EEACBDF:30472
EEACBDF:30929,2014.8208,EEACBDF:30476
EEACBDF:30930,2014.8208,EEACBDF:30481
EEACBDF:30931,2014.8208,EEACBDF:30483
EEACBDF:30932,2014.8208,EEACBDF:30487
EEACBDF:30933,2014.8208,EEACBDF:30491
EEACBDF:30934,2014.8208,EEACBDF:30492
EEACBDF:30935,2014.8208,EEACBDF:30498
EEACBDF:30936,2014.8208,EEACBDF:30501
EEACBDF:30937,2014.8208,EEACBDF:30506
EEACBDF:30938,2014.8208,EEACBDF:30523
EEACBDF:30939,2014.8208,EEACBDF:30532
EEACBDF:30940,2014.8208,EEACBDF:30542
EEACBDF:30941,2014.8208,EEACBDF:30546
EEACBDF:30942,2014.8208,EEACBDF:30549
EEACBDF:30943,2014.8208,EEACBDF:30551
EEACBDF:30944,2014.8208,EEACBDF:30566
EEACBDF:30945,2014.8208,EEACBDF:30571
EEACBDF:30946,2014.8208,EEACBDF:30576
EEACBDF:30947,2014.8208,EEACBDF:30580
EEACBDF:30948,2014.8208,EEACBDF:30592
EEACBDF:30949,2014.8208,EEACBDF:30605
EEACBDF:30950,2014.8208,EEACBDF:30609
EEACBDF:30951,2014.8208,EEACBDF:30629
EEACBDF:30952,2014.8208,EEACBDF:30630
EEACBDF:30953,2014.8208,EEACBDF:30633
EEACBDF:30954,2014.8208,EEACBDF:30634
EEACBDF:30955,2014.8208,EEACBDF:30647
EEACBDF:30956,2014.8208,EEACBDF:30649
EEACBDF:30957,2014.8208,EEACBDF:30654
EEACBDF:30958,2014.8208,EEACBDF:30659
EEACBDF:30959,2014.8208,EEACBDF:30672
EEACBDF:30960,2014.8208,EEACBDF:30679
EEACBDF:30961,2014.8208,EEACBDF:30683
