# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Aug 01 17:57:47 PDT 2020 [seed=1596329862853]
# -overwrite ncov-wa-clade.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	treeLikelihood	coalescent
43235000	-44153.48111677535	-475.7792182914237	-43677.70189848392	0.11994707695427352	2020.0822387153955	10.678630339929626	51.10836140937842	77.50305128585165	5.378075663739058	0.2969874513601267	0.18441538633196003	0.19692542461148926	0.3216717376964254	0.5212423064490251	7.823706349176928E-4	-43677.70189848392	-465.32227935070205
43240000	-44160.51672856474	-469.7451049680186	-43690.771623596724	0.11274787810139016	2020.0894379142485	10.474262975800762	35.53286413722762	69.97012216969308	5.561826909033973	0.296890655644274	0.1784540522172269	0.19850893472746675	0.3261463574110336	0.39234195945412476	6.669296819884207E-4	-43690.771623596724	-464.9130581355809
43245000	-44129.34111539878	-453.2502438714788	-43676.0908715273	0.11459148812123633	2020.0875943042286	10.405345384620942	38.06040151801284	72.92600230273557	4.925933774045168	0.2982125256869278	0.1838053964503931	0.19604620794759486	0.3219358699150855	0.22987588490188943	7.818203213495045E-4	-43676.0908715273	-444.1673635192167
43250000	-44142.03118840024	-454.4218891837895	-43687.60929921645	0.10425209041730261	2020.0979337019326	10.39184546784557	48.06604431290246	77.77312193198476	5.297502558065737	0.29963655001660233	0.17983750598058834	0.1942461619465976	0.326279782056213	0.5541818985095492	7.73303728147835E-4	-43687.60929921645	-444.4351599404049
43255000	-44143.10747106292	-460.78679739480697	-43682.32067366811	0.1201712956699287	2020.08201449668	10.298160444769298	38.107453773149665	74.34798416113732	5.723641820946137	0.2985590759766199	0.1837964518509242	0.196014159216632	0.32163031295582517	1.1408063393816859	7.755416258045519E-4	-43682.32067366811	-449.8976716988106
43260000	-44158.90039094369	-472.6124194036023	-43686.287971540085	0.11296923718095023	2020.0892165551688	10.55797554337385	39.57393418331912	72.62431635800634	4.511426293291143	0.29722867287592897	0.186174945227526	0.19005584050133773	0.3265405413952086	0.14579492153175186	7.448071180769853E-4	-43686.287971540085	-465.5442259133437
43265000	-44153.780477301974	-481.0377921479109	-43672.742685154066	0.12001795888180541	2020.082167833468	10.57441651145216	41.662129953753194	72.18440177940809	4.670691265646644	0.2933868841436785	0.1833881848261392	0.19556749298879197	0.32765743804139164	0.21239877226496476	6.900130505222417E-4	-43672.742685154066	-475.83245036756693
43270000	-44148.04307275444	-475.46476851244404	-43672.57830424199	0.11932492295066954	2020.0828608693992	10.591235941106701	37.20252739286265	71.36303259331837	5.2417511222802045	0.2993678902979174	0.1822613166694286	0.19245152511721558	0.32591926791543974	0.28171921835554053	7.457338172288721E-4	-43672.57830424199	-468.02745851085166
43275000	-44131.8669884487	-468.80577015412615	-43663.06121829458	0.12377448991460395	2020.0784113024351	10.305139871398978	30.543976816217484	69.76994143105021	4.587219185396548	0.29597672594403207	0.18387950538229975	0.19247176162138327	0.3276720070522863	1.1673151106935533	8.184711283772278E-4	-43663.06121829458	-456.4235100629721
43280000	-44148.93647004445	-482.0127835736078	-43666.923686470844	0.12167633586905095	2020.0805094564807	10.599984901111986	33.81154328799986	66.1549618014176	5.4626559486371695	0.29816626088074305	0.18183322934416074	0.19151722342178187	0.32848328635331564	0.14045506794208973	7.336867739238532E-4	-43666.923686470844	-475.7261720288384
43285000	-44189.50880595868	-501.8295693122472	-43687.67923664643	0.12127416595883167	2020.080911626391	10.837561820041712	24.829850265619825	62.475193534856984	5.7289889911624305	0.29214302887440846	0.18596899267744033	0.19721145507500829	0.3246765233731442	0.47174728273419503	7.010298996422304E-4	-43687.67923664643	-496.6227417156332
43290000	-44223.16241174935	-518.4377220819251	-43704.724689667426	0.1433507251139391	2020.0588350672358	11.003519331066638	17.921964799574678	53.58943051652513	4.823327662922127	0.29007694284896995	0.18698487634656508	0.1982729386152458	0.3246652421892204	0.41307229890700686	7.230516708735212E-4	-43704.724689667426	-513.5983747166397
43295000	-44170.71928805321	-490.4898171887043	-43680.229470864506	0.1218881165704398	2020.0802976757793	10.590566461075893	20.129273945001493	55.888736892270636	5.6945947826739225	0.2991936371982824	0.18164804491287317	0.19335425042248963	0.325804067466356	0.10621720734876586	7.396251220465497E-4	-43680.229470864506	-485.10492962688875
43300000	-44160.682338489016	-497.20161580006993	-43663.480722688946	0.12886596646052312	2020.0733198258893	10.582514407751772	20.17103800374895	57.2124002431665	5.964066213254737	0.29783336737116556	0.18410356035914993	0.19659331644508832	0.32146975582459736	0.39735789777705477	7.8078431347866E-4	-43663.480722688946	-489.170722967246
43305000	-44189.16544155397	-499.97732068083894	-43689.18812087313	0.15035174438346863	2020.0518340479664	10.72300072141233	19.23812165547975	56.3120486076187	4.3854647888807	0.29839346096776137	0.18458857916706306	0.1938575949549715	0.3231603649102052	1.5090068774174221	7.67931011093908E-4	-43689.18812087313	-490.89027254124113
43310000	-44163.98307075047	-473.662366647806	-43690.32070410267	0.14284615898740877	2020.0593396333625	10.406648683554067	19.45499668062811	58.39209498778077	4.257078855204128	0.2946368426176414	0.1864962630216767	0.1926769634499646	0.3261899309107184	0.5798930605058517	7.543692681281803E-4	-43690.32070410267	-466.9987397978501
43315000	-44185.325438469656	-491.15482162723646	-43694.17061684242	0.14623863953202473	2020.055947152818	10.63302796125377	21.58367717935848	58.63778998589819	5.145400037499588	0.3001231231650633	0.1826203924552004	0.19797165903712166	0.3192848253426159	0.39528991385575946	7.405107601101347E-4	-43694.17061684242	-485.08597411299155
43320000	-44178.31513933335	-477.55961205946335	-43700.75552727388	0.12096337115622692	2020.0812224211936	10.44094158791053	14.904677565459632	53.25620031450021	4.603880442520109	0.29642403819334	0.18097998732050538	0.19581654366032092	0.32677943082583494	0.20507227520563548	6.926193053584009E-4	-43700.75552727388	-474.5204228185357
43325000	-44198.68055000043	-512.7202886042778	-43685.96026139615	0.1279987603068404	2020.074187032043	11.155465798742242	24.58715123196267	56.7788773171142	5.804657704404302	0.297651745675023	0.1835783984685004	0.19664064425121636	0.3221292116052615	0.7214330319955699	7.887691420374415E-4	-43685.96026139615	-503.4559269779489
43330000	-44198.19098968148	-509.69126025335225	-43688.49972942813	0.11885644700919398	2020.0833293453406	11.262695562466764	36.68427652273986	66.33370944697353	4.828966758523025	0.29919900257465953	0.17760824128692043	0.19720584696287147	0.32598690917554984	0.26211803862184224	7.060715839611501E-4	-43688.49972942813	-504.2917119004466
43335000	-44196.12150883704	-510.96548638988855	-43685.15602244715	0.12224977137008716	2020.0799360209799	11.102698088151291	25.31746767300198	59.67070534200809	5.507754519623358	0.2940261910851495	0.18443688004746783	0.19437748859071863	0.3271594402766653	0.6819904652236514	7.625726028242445E-4	-43685.15602244715	-502.98511753635023
43340000	-44193.94146695537	-507.729819844406	-43686.21164711097	0.12026155796849985	2020.0819242343814	11.177220888253649	25.077603028076062	59.38640860657529	4.4015372183651085	0.29428155148360163	0.1816227874088713	0.1970319994916897	0.3270636616158386	0.20628261356946978	7.573183445367438E-4	-43686.21164711097	-501.2823151690105
43345000	-44187.92585390035	-519.5966273936899	-43668.32922650666	0.11563978008734155	2020.0865460122625	11.105832806260528	28.46384062331553	62.46869993290081	5.173678963929327	0.2970049922637447	0.17976970625743882	0.195147955067193	0.3280773464116247	0.42824946730303187	7.951068160690231E-4	-43668.32922650666	-510.29352810634924
43350000	-44204.93791148963	-529.2249740962366	-43675.71293739339	0.12294045388257219	2020.0792453384672	11.366375862028333	25.05916937995747	56.34388244770497	5.460416315317099	0.2998376279047844	0.18312116891472924	0.19430549556858523	0.32273570761190234	0.42067795558644905	7.102211098585107E-4	-43675.71293739339	-524.1579627213309
43355000	-44210.71311115741	-520.1859830698764	-43690.52712808754	0.12405764469538645	2020.0781281476545	11.315342540547968	29.92873051283896	60.489392981639966	4.534797032120001	0.2957530071992479	0.1857675871963997	0.1987339871729012	0.31974541843145243	0.06947654077479423	6.925331432700708E-4	-43690.52712808754	-516.2695903623594
43360000	-44232.59161903177	-513.5589493252827	-43719.03266970649	0.12866489926859295	2020.0735208930812	11.29580964816115	30.978248564112064	63.63275607820578	4.289743107441471	0.29226120335640277	0.18806419312674613	0.19528748617056566	0.3243871173462867	0.0867482466543167	6.427397371170363E-4	-43719.03266970649	-510.73268694361707
43365000	-44209.572701469726	-520.8836012255623	-43688.68910024416	0.1187208057494909	2020.0834649866003	11.726417813484893	42.38320460961013	67.63343843361669	5.8458302271346705	0.3023926754300442	0.18062940458672413	0.1912501903137294	0.3257277296695036	0.9597437366260173	7.233262740615114E-4	-43688.68910024416	-512.9201571937131
43370000	-44217.423528963875	-532.3970520093313	-43685.02647695455	0.1388568376491672	2020.0633289547006	11.823482413907637	44.217293921766185	67.01734472107673	4.652200992976866	0.296524319328224	0.18112276412162917	0.19709946792501276	0.32525344862513544	0.5148360989612617	6.820897491269986E-4	-43685.02647695455	-527.0535123195277
43375000	-44222.48440704832	-529.2816359780259	-43693.2027710703	0.13231301726469358	2020.069872775085	12.170842511011283	54.620080368644985	70.89208174085972	4.35989558447309	0.2954728650926986	0.18421909843847867	0.19347430648450803	0.3268337299843161	0.36566693108312176	6.706538763480639E-4	-43693.2027710703	-524.158730123879
43380000	-44210.610816735	-525.7276026643527	-43684.88321407065	0.12501511072854493	2020.0771706816213	11.994903228767118	55.018688206310905	73.18034963838836	5.337023186026574	0.29735385764976807	0.1847660444902166	0.19458649359024516	0.32329360426977155	0.22691184411892357	7.330577467614395E-4	-43684.88321407065	-518.326556683637
43385000	-44204.6669211875	-529.4536987448706	-43675.213222442624	0.13250155822682197	2020.069684234123	11.950363263463203	56.436548018252424	71.70680974775424	5.648442135918166	0.2999864422126134	0.18534460827974855	0.19204028320505862	0.32262866630258086	0.8058235975812386	6.847777477997879E-4	-43675.213222442624	-522.6057821970378
43390000	-44187.40864341679	-501.3237768205404	-43686.08486659625	0.11527630316175984	2020.086909489188	11.339894092699577	38.64563517297365	67.86650601198124	4.205974216541964	0.29768445970649454	0.18582633912193272	0.19602539607470376	0.32046380509687034	0.05244868575095484	7.09030508360711E-4	-43686.08486659625	-496.2718365085131
43395000	-44184.82759052517	-505.4780813124578	-43679.34950921271	0.12087631004686264	2020.081309482303	11.167987114783978	51.59318328640785	73.22020110306879	5.119860029645551	0.29974892048708174	0.18010953665199636	0.19739757709947903	0.32274396576144426	0.5623186999325827	7.623563182725464E-4	-43679.34950921271	-496.2390603181182
43400000	-44173.515436215144	-495.9066245778477	-43677.6088116373	0.11357927489985782	2020.08860651745	11.193284727194849	51.67673465489145	74.95345742032646	5.375376987474587	0.2993266231402496	0.18449039654100186	0.1939654295070377	0.32221755081171216	0.18283653536602962	7.026629949096193E-4	-43677.6088116373	-489.71579652413476
43405000	-44156.137661907844	-484.65794109894557	-43671.4797208089	0.12386270764562045	2020.0783230847042	11.137115887553326	41.846366223018556	70.6414888610605	6.056735625886761	0.29273138802015664	0.1846395753226328	0.19243523970187199	0.3301937969553399	0.24352324009895127	7.141808616979443E-4	-43671.4797208089	-478.27027800901436
43410000	-44169.83731718876	-502.8434004741933	-43666.993916714564	0.11905456140064047	2020.0831312309492	11.064167987371375	30.131851986811817	64.64912520289448	4.711746460226342	0.2978227512157582	0.179845931420657	0.19857433710859307	0.32375698025499305	0.008119289972626391	7.221470708724738E-4	-43666.993916714564	-497.71648166567286
43415000	-44168.389069686345	-486.1692701247328	-43682.219799561615	0.11093523071718264	2020.0912505616327	10.696415331811217	43.511067932068066	72.30351527784448	4.367624018466548	0.3005603713736317	0.18142956825420734	0.19503551825421928	0.3229745421179431	0.2636229100081636	7.251992751554535E-4	-43682.219799561615	-479.6318955536923
43420000	-44179.28882228828	-507.5960531871192	-43671.692769101166	0.11387187079103256	2020.088313921559	11.03909556268979	43.996859960251925	71.59863705603684	5.007374094273702	0.296064825132366	0.1824900793107504	0.19701093748302467	0.3244341580738602	0.5911339240069269	6.979814899478084E-4	-43671.692769101166	-501.2461105880968
43425000	-44193.645016883514	-507.988984695687	-43685.65603218783	0.11095021019924538	2020.0912355821506	11.086245965288805	31.65109278288326	64.1598164899182	5.593492648359638	0.2994125776464996	0.18502197698897005	0.19091614254627107	0.3246493028182605	0.3648942722681191	7.355417260897832E-4	-43685.65603218783	-501.32950060287186
43430000	-44199.82601729384	-512.1380981544718	-43687.68791913937	0.11584120737811736	2020.0863445849718	11.160145750330551	28.16464438845357	61.867433521855865	5.2167050879693795	0.3024007201671988	0.18499793648290766	0.18853518261682836	0.3240661607330664	0.4191185744870258	6.889933460798596E-4	-43687.68791913937	-507.4454819708881
43435000	-44195.31971593321	-506.12396678486846	-43689.19574914834	0.12321288949884725	2020.078972902851	11.083203060385467	36.646492879104244	67.67284209485807	4.267487861860305	0.29560154927257004	0.1822600199936041	0.1995830789952429	0.32255535173858424	0.6647986756990716	7.686529253445272E-4	-43689.19574914834	-497.3644912677614
43440000	-44184.92950808962	-493.9378087381022	-43690.991699351514	0.1188735420840638	2020.0833122502659	10.830014957715502	26.06211460088858	61.064442171709	5.074880154084944	0.29840216605539754	0.18057639184220622	0.19479718901990686	0.3262242530824907	0.08696863660054595	7.099982309548487E-4	-43690.991699351514	-489.3726428725047
43445000	-44198.13604086225	-507.3480215298696	-43690.78801933238	0.12304356447107367	2020.0791422278787	11.158254803914161	29.15371005602641	61.87346162514905	4.393317950648047	0.3001852895704612	0.1819601301536886	0.1957289094718587	0.3221256708039928	0.1569821339035237	7.326704044631657E-4	-43690.78801933238	-501.77813618112
43450000	-44202.98943049937	-500.7608374593258	-43702.22859304005	0.12789893073281952	2020.074286861617	10.874654356894984	18.429155903457936	53.52753568037317	4.1713999072829235	0.29611156086029583	0.18230004317309126	0.19694943145514904	0.3246389645114652	0.051229884048156975	7.46634701583532E-4	-43702.22859304005	-495.818945137369
43455000	-44204.80779784148	-517.8530678165399	-43686.95473002494	0.11820451552368133	2020.083981276826	11.032936910911049	18.30022224545888	52.33525495744243	4.963951418985696	0.2913452957896864	0.18379753780547642	0.19812403727858463	0.3267331291262539	0.4499679056046595	7.02194668130842E-4	-43686.95473002494	-513.7011090677936
43460000	-44195.54676497331	-505.6301936180737	-43689.916571355236	0.12436212669052053	2020.0778236656593	10.975765392194392	22.94167330700622	58.642865365104974	6.03595856562833	0.2995655391645892	0.17879476367988917	0.1995013232524524	0.3221383739030705	0.015404146913133172	6.937835697842014E-4	-43689.916571355236	-501.7876134412641
43465000	-44194.90806714747	-517.3513612693811	-43677.556705878094	0.1361485572274877	2020.0660372351224	10.996635513132112	19.72737760255431	54.46986852962501	4.233771470352611	0.2943875899329806	0.18521543343751162	0.19543614815851587	0.32496082847099317	0.3687096257838286	7.727379959018162E-4	-43677.556705878094	-510.4104646166825
43470000	-44223.562043843995	-540.7823021715044	-43682.77974167249	0.15340794001884647	2020.0487778523309	11.25457044344163	16.188628607516687	45.97170524992884	4.956835480426296	0.2962815390254264	0.1825617837570129	0.1976223986111555	0.3235342786064064	0.9152308879498312	7.336240357716255E-4	-43682.77974167249	-534.8943135044824
43475000	-44202.97959333605	-514.2419812886899	-43688.737612047364	0.13055233504520367	2020.0716334573046	11.031075095632382	23.41645721641106	56.76374206529847	4.235286419819002	0.30035419812114933	0.1848706665465171	0.19557599780816712	0.3191991375241676	0.8022900841774144	6.952197552688409E-4	-43688.737612047364	-509.33951894492066
43480000	-44196.405974302776	-528.9459905039906	-43667.459983798784	0.1566769420489948	2020.0455088503008	11.438151761760087	28.131173465822034	58.9753859675454	4.547549126467066	0.29446271464193746	0.18465494277353842	0.1973812716135921	0.32350107097093317	0.7624246371217663	7.643119773826971E-4	-43667.459983798784	-520.8957813642861
43485000	-44207.35802346235	-536.3511643625857	-43671.00685909977	0.13431917735088766	2020.067866614999	11.540158110845441	28.122087502636607	58.30703400064719	3.9950688606518057	0.29729585191315183	0.18442365478415912	0.19828329409504683	0.31999719920764336	1.2462024892401151	7.045670350232324E-4	-43671.00685909977	-530.0234536127882
43490000	-44226.632119550035	-558.1228266289385	-43668.509292921095	0.13791429444149328	2020.0642714979083	11.987938243463907	26.390146213916083	54.667211019669544	4.233158429196662	0.30279479619526434	0.180748740010546	0.1911765384025412	0.32527992539164957	0.7343762246995745	6.972951913220583E-4	-43668.509292921095	-553.2414693345808
43495000	-44219.23212442933	-557.6481631215441	-43661.583961307784	0.14005577221558668	2020.0621300201342	12.01282574060572	31.822856252334812	58.13688334137872	4.986510631273978	0.2971063469940428	0.18453501014697135	0.19367998859266686	0.32467865426632014	0.38599082538407986	6.948105346560884E-4	-43661.583961307784	-552.9377813011257
43500000	-44252.21297169502	-558.9026554553685	-43693.31031623965	0.15048185875740322	2020.0517039335925	12.271794284619498	26.140186061017612	53.853710337664765	5.203708553699519	0.30167198043076127	0.1823243718187644	0.19335560947086278	0.32264803827961275	0.2263609486584012	6.450543047569301E-4	-43693.31031623965	-556.176304908925
43505000	-44221.91562194971	-536.9229395113639	-43684.992682438344	0.14126374124008476	2020.0609220511099	11.823810723880262	33.69175795068774	62.28231064050245	4.319612821789965	0.29560232212494947	0.18546379034096713	0.19627081364727572	0.32266307388680887	0.003665116981484079	7.149243384387233E-4	-43684.992682438344	-532.1858853238273
43510000	-44238.08794062498	-546.9502496693439	-43691.137690955635	0.1380495053426526	2020.0641362870072	12.432891468831679	37.026281570967804	60.596590297774554	5.94701943443011	0.3009186340033552	0.18569021034364153	0.1974494803113259	0.31594167534167855	0.7225596236335	6.54317575334877E-4	-43691.137690955635	-542.1081955364716
43515000	-44244.64715417015	-565.8807606615775	-43678.766393508566	0.13071900221097876	2020.0714667901389	12.690436795172348	48.392852132391475	63.32459136735842	4.990349337965888	0.3004317811599509	0.18032060939178038	0.19323210172894353	0.3260155077193265	0.37745123807322095	7.031714319434163E-4	-43678.766393508566	-560.1268739955966
43520000	-44261.607681471505	-574.8602051342345	-43686.747476337274	0.11757169574241363	2020.0846140966073	12.706364516308719	39.816678077094295	60.124606645312696	5.230206841923666	0.2980991888229191	0.18165540006357198	0.19847982678161236	0.32176558433189795	0.41221286257319056	6.378735642625099E-4	-43686.747476337274	-571.070987415815
43525000	-44269.10703516738	-575.7887154928659	-43693.31831967451	0.15319730359311076	2020.0489884887568	13.006065219161044	55.08047332218992	65.56535357445456	4.742013815481931	0.29844718332021697	0.18449618016613017	0.19530088942301113	0.32175574709064314	0.19832564302982303	6.525958847971794E-4	-43693.31831967451	-571.6028499709893
43530000	-44268.61645665856	-575.6924885698667	-43692.92396808869	0.1385477037775274	2020.0636380885724	13.187858692176937	76.61280824172732	70.65481938829869	5.306132240271959	0.30012122937235314	0.17878945708021626	0.1946583434565353	0.3264309700908968	0.4796504096569228	6.187264138623901E-4	-43692.92396808869	-570.6086221245243
43535000	-44253.28151850486	-558.4014278510411	-43694.880090653816	0.12527844042718525	2020.0769073519227	13.226632841912886	91.75134369989343	74.65500556971237	6.9162368514685655	0.29714262757505455	0.18127661702433864	0.19945391574755833	0.32212683965304995	0.44560391651755826	6.786011260553894E-4	-43694.880090653816	-551.3544687764165
43540000	-44236.574475609974	-557.8449821897865	-43678.729493420185	0.12197540541442019	2020.0802103869355	12.983165102891675	92.68890699788209	75.59394408501124	5.0478899562908595	0.29659209521178576	0.18430428174929714	0.1939240045124204	0.32517961852649807	0.8811400896579282	6.066770261302008E-4	-43678.729493420185	-551.5830094181897
43545000	-44255.59284251216	-571.0076688234753	-43684.58517368868	0.12221738375280719	2020.079968408597	13.54942623846109	124.30821406230753	79.37904291565192	5.356249324486609	0.3022311328848434	0.1835086462523343	0.19024410746679837	0.3240161133960253	0.14885520185760504	6.227344904645843E-4	-43684.58517368868	-565.3848599048548
43550000	-44230.16412291709	-553.0825347212442	-43677.08158819585	0.10922414470601405	2020.0929616476437	13.043557703856958	143.48571441265304	82.97954045799536	5.045415987572267	0.29612584934182523	0.18342784537095702	0.19810224462215567	0.3223440606650635	0.35119686321508586	6.253273242729438E-4	-43677.08158819585	-546.6954945219256
43555000	-44234.684575371335	-541.8463175382	-43692.83825783314	0.13270893387736754	2020.0694768584724	12.48792230561287	64.27212995321469	71.282023177463	5.290930270216194	0.30162159541404704	0.17889304290422745	0.19429364304461116	0.3251917186371157	0.014168325378744163	6.467131142263581E-4	-43692.83825783314	-537.479376102449
43560000	-44241.95108895125	-556.5999991196417	-43685.35108983161	0.13122412691657498	2020.0709616654333	12.76568778114359	57.25648657459062	68.32391371885865	5.6100023297106425	0.2988834935265848	0.1836984545273258	0.19222567136917448	0.3251923805769163	0.8903627597420876	7.189490271128664E-4	-43685.35108983161	-548.593904027774
43565000	-44243.73060869865	-550.218316674752	-43693.5122920239	0.11932581251984624	2020.08285997983	12.642600985547244	67.77844514565301	70.40985694039682	5.195773772895343	0.29490850482248504	0.182548403259508	0.1979924123527512	0.3245506795652571	0.4735400474841519	6.649326736318263E-4	-43693.5122920239	-544.5432340261837
43570000	-44215.65183935692	-539.2215614272867	-43676.430277929634	0.12122180463887328	2020.080963987711	12.14346112225231	39.554981376044246	62.91999084356485	5.504080467018673	0.29315135746867793	0.18080859498947188	0.19763748903364176	0.3284025585082098	0.35885239166501975	6.527248966910507E-4	-43676.430277929634	-535.0543555045556
43575000	-44219.37395693727	-536.1597297269774	-43683.214227210294	0.11755597582743274	2020.0846298165225	11.988607543142404	57.735266871451	70.12139961601103	4.744257160943549	0.2997415340273348	0.18194297429284007	0.1910269762155685	0.32728851546425813	0.7372973806347329	6.702354747450781E-4	-43683.214227210294	-530.1670380987835
43580000	-44208.85946633386	-517.6628892795358	-43691.196577054325	0.12037498328805439	2020.0818108090618	11.393986393216517	44.380619297745504	68.91769856766282	5.491804057698249	0.29438819226904167	0.180262661934451	0.19512800183424292	0.33022114396226593	0.7400258243314112	7.060757437706867E-4	-43691.196577054325	-510.7479331200552
43585000	-44221.67978141456	-524.9256865117552	-43696.754094902804	0.11764554768606825	2020.0845402446637	11.859056227066551	57.857610064874194	72.55012180376936	4.919959689842407	0.2923966663415146	0.18098211274622528	0.19571553958590016	0.3309056813263615	1.2527161836378657	7.319160112705302E-4	-43696.754094902804	-515.6087716253954
43590000	-44195.1705999192	-516.9118128532334	-43678.25878706596	0.12765650265922485	2020.0745292896906	11.91146052940272	57.89846389906496	71.44483998708424	5.935605557423554	0.2970523285628841	0.18221680735460757	0.19671536648849453	0.3240154975940154	0.41713343804742337	7.356451640215105E-4	-43678.25878706596	-508.9040179766406
43595000	-44191.37182591452	-517.7939151162678	-43673.57791079825	0.1166029510542244	2020.0855828412957	11.791057266777237	70.14089631506683	76.67430788244685	5.301322688058972	0.2994015380914123	0.1808510979980873	0.19285669521079077	0.32689066869971123	0.3282365159931023	7.107393118918056E-4	-43673.57791079825	-510.55701351382186
43600000	-44198.41807030062	-519.7255963246473	-43678.69247397597	0.1271584120576072	2020.0750273802923	11.601812949254317	69.84256552990612	76.43016236883369	5.305102056047625	0.3002735100946517	0.18298536114336963	0.1971298249988886	0.3196113037630916	1.9494289472006814	7.012000494536362E-4	-43678.69247397597	-509.60332480912774
43605000	-44186.27204623333	-502.08779422040146	-43684.18425201293	0.11721315605363286	2020.0849726362962	11.564709061995888	58.3599777784768	76.6089867187925	6.975094123696006	0.3016446320724452	0.18389465841463645	0.19516387144605096	0.31929683806686887	0.3043274455467575	7.559419327024924E-4	-43684.18425201293	-492.8423186640984
43610000	-44190.19477141723	-503.54115443131326	-43686.65361698592	0.12443969515615481	2020.0777460971938	11.39967672864608	46.85440417579112	70.65308693513845	3.941423406849349	0.2978125242421652	0.18100250013827537	0.1959606212311087	0.3252243543884522	0.27483280247029385	7.168968773351333E-4	-43686.65361698592	-497.4389554285571
43615000	-44196.972351260025	-517.4775959862013	-43679.49475527382	0.12352695414765522	2020.0786588382023	11.357615134409604	31.400969266007294	63.91412425670192	3.537259490288057	0.2958286013172795	0.18387850219586932	0.1930236348565134	0.3272692616303393	0.2797292262571909	7.025668368460693E-4	-43679.49475527382	-512.8805538954387
43620000	-44195.52383735665	-502.02268848244756	-43693.50114887421	0.12078329993363937	2020.0814024924161	11.226115967208845	40.664108942704374	67.83508562673171	4.939525350748021	0.29902955404253306	0.18805783403206142	0.19475895032745907	0.31815366159794806	0.1451584085013646	7.330222335396669E-4	-43693.50114887421	-495.5777074193865
43625000	-44172.94436246878	-480.99436514283883	-43691.94999732594	0.10407269416435559	2020.0981130981854	10.708914870570212	46.607600028728896	76.1792873058602	4.336871851247671	0.2963870014210014	0.1829081998962034	0.19695233987316005	0.3237524588096367	0.08270189042306024	7.386147008933361E-4	-43691.94999732594	-473.95825643279176
43630000	-44172.44718083291	-474.0398091396846	-43698.407371693225	0.11503671881289632	2020.087149073537	10.812342733242962	44.98059978934571	74.2379227616256	6.144597738221801	0.299102702592477	0.18567089920202762	0.19234679850002392	0.322879599705473	0.3217954204116732	6.997675339086765E-4	-43698.407371693225	-467.6876053125751
43635000	-44180.715549741224	-486.4803958797155	-43694.23515386151	0.11060113084086971	2020.091584661509	10.71082434815091	37.51210288712308	71.79473644484194	5.56021878257144	0.298174210186776	0.1841103206853939	0.19317923316511432	0.3245362359627173	0.1262461371209147	7.990176408363652E-4	-43694.23515386151	-476.61784849949925
43640000	-44187.7501845744	-502.4403733072529	-43685.30981126714	0.10852755595910145	2020.0936582363906	11.143270033745607	56.59110391269996	77.5096772230861	5.209221505488306	0.296126651784113	0.184359865849313	0.19660423533246815	0.32290924703410734	0.32224201999073887	7.22967640166739E-4	-43685.30981126714	-494.9954691943104
43645000	-44177.489033965394	-476.4469494912537	-43701.04208447414	0.11497571796255349	2020.0872100743873	10.800102115610475	54.38685443578955	78.24457759501144	6.506814316500709	0.29925235195140953	0.18094353055857615	0.19895099378323194	0.32085312370678387	0.38959965189421053	7.120638932845404E-4	-43701.04208447414	-468.95652141734877
43650000	-44179.080054925595	-480.0017127314153	-43699.07834219418	0.11949238422068362	2020.0826934081292	10.672859151226803	38.95383532804883	71.54162583288256	6.42655674746508	0.29869238531744796	0.18348655366992012	0.19527929810194408	0.3225417629106894	0.11823370252121577	7.980790574988877E-4	-43699.07834219418	-469.95608739747354
43655000	-44182.62412647102	-474.0611945076515	-43708.562931963366	0.10925767098699914	2020.0929281213628	10.738469509901675	58.1339966551036	80.2113095055555	5.745051185671935	0.2963204143743015	0.18512697481917315	0.1945710500045267	0.3239815608020002	1.0823258652231025	7.264286940048626E-4	-43708.562931963366	-464.61583322034426
43660000	-44167.67719482797	-468.13353923180875	-43699.543655596164	0.11081793001230375	2020.0913678623376	10.776112210950684	47.16162219301732	74.82618298535618	4.82781478112407	0.2952198156573241	0.1836969166446924	0.19851572720434904	0.3225675404936361	0.032744533405276485	7.223233549754885E-4	-43699.543655596164	-461.7886210169225
43665000	-44171.388211128746	-475.4880144827669	-43695.90019664598	0.11039880889974756	2020.09178698345	10.744961261955707	40.63472977765581	70.37529032979214	4.657833164729405	0.2977894418513658	0.17909596402323527	0.19659213696097524	0.32652245716442535	0.2430209726037773	7.166317365248701E-4	-43695.90019664598	-469.4358454249388
43670000	-44172.11522931155	-484.4371897510034	-43687.678039560546	0.10631894194707861	2020.0958668504027	10.883228836007426	39.363344691877394	70.95274858290102	5.792796878274617	0.29791379481779234	0.18297539394715517	0.192013497914172	0.32709731332088215	0.17881554709842296	7.888322830595962E-4	-43687.678039560546	-474.93725818116644
43675000	-44191.6292125403	-490.290917439991	-43701.33829510031	0.11502755912665666	2020.0871582332231	11.182267703819111	63.6993566015446	77.59760855021167	6.523619558687166	0.2997051706481499	0.1820411107811015	0.19296945042566221	0.3252842681450882	0.1355178786183776	7.482997988648498E-4	-43701.33829510031	-481.6654687775909
